name/first,name/last,natural(4),age
Cole,Wood,4,26
Rebecca,Schultz,2,64
Marie,Henry,0,35
Matilda,Conner,4,51
Sophie,Hicks,3,34
Roy,McCoy,3,19
Garrett,Powers,2,59
Theresa,Chavez,0,31
Mabel,Hammond,4,54
Bertha,Gomez,2,60
Lida,Cummings,2,56
Leah,Neal,1,41
Jesse,Knight,1,38
Louise,Allison,4,58
Clara,Copeland,0,57
Lucy,Frank,3,60
Pearl,Smith,3,36
Helena,Walker,1,46
Cynthia,Chapman,4,23
Scott,Butler,0,27
Franklin,Norman,3,63
Jane,Benson,4,61
Nina,Montgomery,1,42
Tyler,Sanders,2,36
Lulu,Mendez,1,49
Ophelia,Copeland,4,31
Curtis,Butler,2,29
Catherine,Allen,1,33
Ronald,Perez,3,47
Allen,Carroll,2,19
Callie,Lambert,3,61
Tommy,Hines,3,62
Blanche,Malone,0,35
Johanna,Alexander,3,58
Inez,Willis,4,29
Harold,Chambers,0,31
Beatrice,Barker,3,53
Jerry,Estrada,4,52
Steve,Rose,2,30
Rachel,Bowen,3,29
Esther,Jordan,0,28
Mario,Hampton,2,47
Mattie,Guerrero,1,37
Curtis,Walton,1,35
Dennis,Cohen,0,61
Jesus,Palmer,2,42
May,Becker,0,38
Nettie,Abbott,1,61
Bobby,Jones,2,54
Delia,Haynes,0,47
Luis,Adkins,3,20
George,Carroll,3,41
Theodore,Swanson,0,39
Mayme,Henderson,4,55
Birdie,Collins,4,25
Bettie,Gill,0,19
Mattie,Hunt,2,33
Nathan,Hill,4,34
Michael,Pearson,3,48
Francisco,Gardner,3,42
Mathilda,Alvarez,3,26
Catherine,Wolfe,1,63
Della,Long,0,28
Ellen,Curry,3,50
Anthony,Clark,1,38
Ann,Pittman,2,27
Johanna,Page,4,63
Winnie,Osborne,1,22
Joel,Lindsey,0,25
Ethel,Morton,2,43
Luella,Jordan,4,25
Chester,Welch,4,35
Anne,Hunter,2,29
Estelle,Berry,1,55
Isabel,Hicks,2,32
Jon,Torres,4,31
Aiden,Joseph,3,61
Adeline,Adkins,2,54
Alta,Clark,3,55
Glen,Casey,2,39
Lawrence,McKenzie,2,35
Nathan,Cox,3,24
Randall,Byrd,0,55
Douglas,Peters,2,30
Leila,Adkins,2,29
Rosie,Cunningham,2,40
Susie,Clark,1,59
Isabel,Steele,2,54
Duane,Mathis,1,26
Fanny,Cunningham,0,40
Pauline,Baker,1,35
Max,Maxwell,0,45
Carolyn,Carson,2,48
Nicholas,Lewis,4,34
Tony,Terry,0,42
Ellen,Cook,0,41
Lily,Perry,1,37
Lulu,Leonard,0,32
Alexander,Diaz,4,60
Corey,Morrison,1,42
Beatrice,Baker,1,44
Adele,Roy,1,25
Estella,Nunez,2,30
Leroy,Palmer,1,58
Hunter,Gibbs,1,18
Brett,Patterson,1,44
Bryan,Barber,1,49
Chris,Ford,1,65
Blake,Vega,2,24
Edwin,Klein,3,61
Gene,Chambers,4,64
Matilda,Watkins,4,65
Jon,Jones,3,46
Vera,Huff,0,36
Elmer,Simmons,3,58
Milton,Sherman,2,62
Frank,Singleton,3,43
Callie,Schwartz,4,34
Dora,Ortega,2,28
Nicholas,Elliott,3,32
Eugenia,Luna,1,43
Victoria,Wilkins,1,56
Lora,Fowler,4,47
Mattie,Sharp,1,61
Harold,Payne,1,26
Bertie,Caldwell,4,59
Louise,Rodriguez,4,31
Iva,Becker,4,48
Herbert,Carr,1,47
Blanche,Dunn,1,33
Cole,Taylor,4,64
Charles,Gardner,1,29
Herman,Sanchez,2,48
Marguerite,Graves,4,63
Madge,Houston,3,38
Josie,Lyons,4,25
Leroy,Roy,1,35
Noah,Coleman,0,27
Eugene,Lindsey,2,59
Corey,Carr,2,57
Eula,Chavez,2,26
Mollie,Fletcher,4,63
Edna,Cobb,4,57
Melvin,Boyd,0,50
Jessie,Hopkins,1,43
Gerald,Wise,2,35
Maud,Scott,1,35
Leah,Gibbs,1,30
Abbie,Miller,0,59
Edwin,Jackson,0,31
Fanny,Watkins,3,61
Shawn,Erickson,2,65
Tommy,Hunt,3,23
Robert,Rivera,0,44
Rosetta,Armstrong,2,50
Nancy,Moran,2,29
James,Lyons,4,43
Jason,Freeman,2,65
Melvin,Watts,0,23
Paul,Carter,3,40
Dylan,Ramirez,0,54
Kevin,Houston,1,34
Adelaide,Lamb,3,39
Marguerite,Ramsey,3,49
Nancy,Curtis,0,35
Jason,Greene,4,49
Adrian,Guzman,2,30
Lura,Crawford,0,54
Eugenia,Wagner,2,61
Brandon,Cook,3,51
Lloyd,Bishop,3,46
Philip,Wells,4,55
Hallie,McBride,0,60
Jacob,Pierce,1,25
Bessie,Craig,0,40
Leon,Brock,2,20
Christina,Cobb,2,19
Maud,Warner,4,27
Anne,Valdez,3,23
Marc,McKinney,1,25
Dustin,Walsh,4,50
Matilda,Vaughn,4,31
Josie,Fowler,4,20
Patrick,Boyd,4,49
Eugene,Barnes,4,55
Mabelle,McCormick,1,63
Norman,Holland,4,53
Sam,Ford,1,22
Landon,Hicks,1,22
Eva,Watkins,3,52
Don,Powell,4,41
Alejandro,Lopez,1,49
Jesse,Fox,3,54
Isaiah,Byrd,4,21
Augusta,Glover,0,36
Harold,Reeves,3,61
Beatrice,Robertson,0,57
Mabel,Guzman,1,56
Helena,Fletcher,2,64
Peter,Benson,1,65
Marguerite,Soto,3,23
Genevieve,Schwartz,3,60
Estella,George,3,34
Jay,James,2,47
Essie,Sanchez,0,27
Mina,Mann,3,48
Jeffery,Hodges,0,36
Steven,Nguyen,1,34
Randall,Dean,4,57
Jack,Bryant,2,55
Hulda,Salazar,4,30
Marc,Simmons,1,26
Landon,Swanson,0,57
Rosetta,Jenkins,2,28
Estelle,Walters,2,60
Lina,Wilson,4,62
Violet,Hampton,0,28
Marvin,Bowman,4,56
Brandon,Gomez,2,27
Randall,Gilbert,1,20
Sally,Rodgers,4,58
Ricardo,Morgan,0,58
Cora,Reynolds,0,47
Bernard,Cunningham,1,20
Andre,Waters,2,29
Margaret,Ray,3,28
Bernard,Holmes,0,19
Joseph,Chavez,0,39
Claudia,Tucker,3,43
Isaac,Newton,0,44
Nannie,Walters,4,31
Joe,Sullivan,0,38
Manuel,Elliott,1,27
Edgar,McDaniel,4,56
Virgie,Schultz,0,59
Delia,Cortez,3,59
Christine,French,1,23
Ricardo,Soto,1,24
Ricardo,Gibson,3,22
Bess,Boone,0,28
Jack,McCarthy,4,46
Lora,Elliott,2,50
Vernon,Glover,4,37
Henrietta,Kennedy,1,60
Seth,Gray,2,50
Marcus,Simon,2,36
Nina,Thompson,1,58
Devin,Sims,0,39
Ralph,Meyer,3,57
Phillip,McLaughlin,1,26
Douglas,Weaver,0,18
Garrett,Bryan,1,56
Ethel,Harvey,1,29
Nora,Walters,4,54
Timothy,Cohen,1,35
Craig,Clark,4,44
Isaac,Potter,3,65
Clara,Harvey,2,29
Jack,Guzman,1,64
Samuel,Foster,3,55
Terry,Ward,0,28
Leon,Cooper,2,34
Billy,Carter,2,45
Lucinda,Wheeler,4,63
Jesus,Lamb,2,26
Edwin,Bryan,0,50
Jimmy,Poole,2,50
Vincent,Ross,4,46
Sallie,Cunningham,4,63
Connor,Moss,3,28
Jeff,Copeland,4,43
Birdie,Shaw,2,18
Rena,Bass,1,38
Sara,Hampton,3,37
Randall,Houston,0,56
Elijah,Gonzalez,2,47
Mark,Ruiz,2,29
Brandon,Holmes,4,49
Charlie,Watts,2,35
Isabella,Allison,1,20
Johanna,Patton,3,48
Paul,Briggs,1,49
Alan,Reed,1,52
Carlos,Kelley,3,25
Connor,Gutierrez,0,31
Barbara,Blake,2,60
Sam,Carroll,3,48
Maurice,Nunez,4,26
Mark,Maxwell,2,34
Phillip,Floyd,4,30
Shane,Bush,2,18
Amelia,Saunders,1,65
Bryan,Hayes,4,54
Joel,Patrick,2,53
John,George,0,32
Eva,Casey,1,49
Isabel,Cook,0,50
Billy,Thornton,3,24
Roy,Bailey,0,28
Rosalie,Stokes,4,54
Oscar,Underwood,2,46
Eva,Dunn,1,44
Derrick,Hicks,0,24
Alberta,Maxwell,2,20
Beulah,Castillo,1,44
Adele,Schwartz,1,48
Lula,Barnett,3,53
Arthur,Johnston,1,64
Louisa,Vargas,1,45
Ernest,Black,1,52
Mattie,Johnson,3,19
Lloyd,Newton,3,46
Isaiah,Garza,2,61
Timothy,Hall,0,36
Madge,Lawson,4,52
Garrett,Collins,1,28
Jim,Welch,4,64
Ellen,Casey,2,25
Lola,Cox,4,20
Virginia,Robertson,2,24
John,McCarthy,1,32
Nora,Greer,0,62
Jerry,Osborne,3,43
Chester,Gibbs,4,46
Johanna,Morrison,3,18
Ronald,Walker,1,31
Paul,Stevenson,4,50
Ola,Mathis,3,43
Christine,Sutton,4,44
Floyd,Lewis,4,31
Jerome,Fleming,0,47
Erik,Carlson,4,33
Alberta,Benson,4,22
Claudia,Hughes,4,33
Cole,Roberson,4,37
Jorge,Hammond,0,24
Cecilia,Berry,2,35
Nettie,Carpenter,1,33
Estella,Holt,2,41
Henrietta,Mendez,3,53
Andre,Figueroa,2,21
Sadie,Cross,0,59
Zachary,Long,2,20
Virginia,Wallace,2,65
Harry,Hart,0,37
Harold,Norman,2,34
Brian,Wilkins,3,39
Bryan,Wright,4,29
Christine,Richardson,3,19
Stella,Christensen,0,51
Arthur,Holloway,2,63
Emma,Copeland,2,33
Lester,Blake,1,59
Elva,Dixon,4,58
Vera,Parks,3,27
Glenn,Rios,1,40
Jeff,Mendez,4,46
Josephine,Washington,1,56
Frances,McLaughlin,2,18
Laura,Lamb,2,22
Anne,Houston,4,34
Alfred,Morrison,1,49
Robert,Day,0,27
Eliza,Thornton,1,52
Callie,Byrd,0,45
Abbie,Marshall,2,21
Barry,Sims,3,21
Lora,Dawson,1,34
Jerry,Stevens,0,38
William,Butler,4,25
Katie,Sparks,1,56
Abbie,Nunez,0,58
Louise,Franklin,3,52
Lena,Black,0,65
Milton,Leonard,0,22
Mollie,Stevenson,0,50
Earl,Carr,1,60
Jerry,Parks,4,24
Tony,Roy,1,42
Nathan,Potter,3,39
Lola,Johnston,2,55
Lucy,Cook,0,59
Ellen,Francis,2,22
Leila,Barrett,1,34
Georgia,Roberson,3,29
Marian,Roy,0,29
Stanley,Cain,4,27
Sylvia,Elliott,3,63
James,Moreno,2,48
Gilbert,Rice,2,59
Belle,Stevens,3,48
Harvey,Harvey,4,42
Earl,Jenkins,0,58
Rosalie,Henry,3,54
Eric,Davidson,2,25
Sally,Simmons,2,30
Ada,Adams,1,26
Tommy,Vaughn,4,48
Christina,Gonzales,0,36
Carl,Barrett,3,49
Logan,Ryan,0,22
Cecilia,Schultz,4,38
Russell,Foster,2,59
Tommy,Chavez,1,59
Sallie,Gardner,4,35
Virginia,Chavez,0,25
Gordon,Fletcher,2,57
Marie,George,2,55
Mitchell,Warren,4,23
Cynthia,Roy,0,64
Justin,Yates,2,35
Leah,Holmes,4,60
Roger,Watson,3,54
Cody,Richards,2,58
Jay,Nelson,1,46
Flora,Buchanan,2,54
Amanda,Zimmerman,2,41
Dustin,Tucker,4,45
Edwin,Gibson,2,58
Susie,Sharp,1,47
Alberta,Fuller,1,49
Billy,Reyes,4,26
Jack,Allison,2,38
Luis,Simon,1,64
Peter,Quinn,2,63
Henrietta,McBride,2,34
Jean,Carson,1,36
Olivia,Hammond,2,56
Della,King,1,32
Leonard,Strickland,1,62
Curtis,Benson,2,21
Jackson,Clark,2,44
Lena,Washington,0,21
Charles,Mullins,2,36
Bruce,Graham,2,20
Bobby,Wilkins,4,31
Alberta,Mathis,1,55
Lenora,Henry,3,59
Maurice,Diaz,3,48
Charlotte,Manning,1,45
Nellie,Evans,1,44
Lizzie,Nunez,4,50
Myra,Bishop,1,45
Jerry,Foster,0,22
Gussie,Lynch,4,56
Pauline,Hart,0,33
Clarence,Baker,1,48
Katie,Marshall,4,20
Todd,Pena,1,43
May,Joseph,2,54
Randall,Simpson,1,25
Jared,Kelly,2,35
Ricardo,Garcia,4,38
Landon,Robbins,1,54
Claudia,Sullivan,3,54
Ina,Stevens,3,42
Elmer,Rice,2,56
Dollie,Cole,3,22
Wayne,Taylor,0,23
Jorge,Barrett,4,34
Thomas,White,2,39
Nelle,Foster,0,57
Emma,Clarke,3,50
Andre,Underwood,1,34
Logan,Barton,1,33
Alexander,Smith,3,30
Willie,Jefferson,3,30
Eva,Bryant,4,29
Norman,Rowe,0,61
William,Lyons,0,46
Dorothy,Padilla,2,31
Walter,Hart,4,32
Ada,Fisher,0,47
Mitchell,Carr,0,50
Gerald,Watts,2,51
Luke,Strickland,3,61
Violet,Howell,3,40
Jeanette,Lewis,0,45
Erik,Alvarez,3,60
Mollie,Mann,1,56
Nell,Floyd,2,20
Matilda,Bowen,4,43
Joseph,Patton,2,55
Augusta,Howell,2,18
Ricardo,Bridges,4,54
Roy,Obrien,2,36
Melvin,Pierce,4,65
Beatrice,Cummings,1,35
Juan,Ward,0,27
Blanche,Morales,2,36
Pauline,Atkins,2,29
Josie,Jacobs,4,51
Rodney,Green,4,45
Sam,Butler,2,46
Marie,Christensen,4,44
Edward,Rivera,0,63
Katie,Wolfe,3,34
Lilly,Gordon,0,20
Jesse,Young,2,49
Ivan,Franklin,1,41
Ella,Abbott,0,48
Stella,Colon,0,26
Floyd,Bradley,2,30
Vera,Baldwin,0,21
Jerome,Castillo,3,52
Ophelia,Harper,3,61
Josie,Myers,0,57
Maggie,Wilkerson,0,60
Winnie,Bush,4,32
Jeremiah,Spencer,2,52
Aaron,Rhodes,2,62
Nannie,Cooper,4,55
Benjamin,Rodriquez,1,56
Rosa,Morales,0,61
Victor,Farmer,2,29
Jon,Schneider,4,31
Leon,Saunders,1,46
Lily,Miller,4,19
Alan,Stewart,2,32
Chester,Becker,4,57
Nicholas,Davidson,3,61
Max,Reeves,4,23
Lee,Alvarado,4,19
Max,George,3,39
Lester,Holland,0,50
Kenneth,Luna,3,55
Adele,Turner,1,24
Aiden,Garcia,2,28
Bernard,Peters,0,38
Donald,Hale,4,50
Garrett,Gray,4,65
Leona,Stevenson,2,21
Shane,Wise,0,43
Logan,Gill,2,30
Rachel,Klein,0,20
Caleb,Perkins,1,46
Ryan,Allison,3,63
Nathaniel,Joseph,4,47
Christina,Gonzales,2,56
Bruce,Collins,4,52
Cora,Foster,1,65
Elizabeth,Ortiz,0,24
Alma,Farmer,2,35
Martin,Sherman,2,52
Harriett,Sims,2,41
Jerry,Becker,2,22
Cody,Bass,4,65
Edgar,Olson,0,63
Luke,Warner,2,46
Kate,Nguyen,0,24
Lucille,Porter,4,60
Vernon,Daniel,3,30
Callie,Mullins,4,51
Theodore,Casey,3,34
Seth,Clark,2,29
Agnes,Sandoval,1,53
Mabelle,Walters,2,57
Eunice,Phelps,2,45
Julian,Burgess,3,18
Maurice,Simpson,4,40
Marc,Gill,2,48
Justin,Norris,4,38
Rosetta,Perkins,1,43
Katie,Hill,0,63
Nancy,Douglas,0,60
Polly,Grant,2,61
Connor,Fowler,0,62
Bettie,Murray,2,21
Garrett,Pope,1,53
Josephine,Love,2,23
Maude,Ford,4,44
Warren,Ray,4,39
Jack,Rodriguez,1,63
Derrick,Willis,0,60
Josie,Young,4,50
Roy,Mullins,0,52
Allen,Griffin,3,46
Marc,Huff,2,29
Eric,Harper,3,42
Alice,Wallace,2,48
Ann,Watts,1,23
Jerry,Peterson,2,33
Francis,Coleman,1,50
Mittie,Roberts,3,65
Brent,Luna,4,61
Eleanor,Bishop,2,53
Elnora,Matthews,1,61
Flora,Terry,2,34
Mollie,Curtis,2,56
Mayme,Knight,4,59
Mathilda,Dunn,0,24
Lawrence,Little,4,65
Antonio,Hopkins,1,20
Eula,Patterson,4,51
Christopher,Benson,4,54
Luis,Gutierrez,0,47
Gilbert,Terry,2,40
Josephine,Gomez,1,20
Roxie,Johnson,3,51
Joe,Curry,1,24
Amelia,Weber,1,59
Connor,Alvarado,2,38
Nellie,Nunez,3,61
Troy,Lamb,2,53
Elmer,Neal,0,58
Nathaniel,Padilla,3,46
Logan,Ortiz,3,61
Ruth,Maxwell,4,50
Bettie,Lindsey,1,24
Leila,Carter,3,34
Clayton,Perez,1,34
Noah,Owens,4,41
Dominic,Brooks,2,56
Theodore,Fields,0,39
Carolyn,Copeland,3,50
Loretta,Rodriguez,3,38
Jared,Lambert,3,44
Joel,Smith,4,53
Alex,Larson,3,57
Nell,Sharp,0,39
Elijah,Reynolds,0,52
Jeff,Cortez,3,56
Fanny,Powers,2,53
Raymond,Murray,0,38
Brian,Fox,2,44
Evelyn,Long,4,58
Claudia,Frazier,0,40
Eleanor,Robertson,0,49
Matthew,Nichols,3,48
Glenn,Fowler,0,57
Ray,Reyes,1,36
Lilly,Stephens,3,52
Irene,Wilson,0,55
Leah,Perkins,2,65
Francisco,Bryant,1,65
Corey,Kim,1,38
Ruby,Cox,2,18
Carl,Sims,4,43
Lucile,Spencer,1,27
Ollie,Nelson,4,43
Edgar,Vargas,0,39
Brandon,Cox,2,53
Luke,May,2,38
Grace,Beck,3,55
Patrick,Wilson,3,61
Thomas,Ellis,4,63
Ralph,McCormick,3,64
Herbert,French,3,35
Jacob,Carter,2,52
Ivan,Powers,3,58
Dorothy,Holt,1,65
Brett,Briggs,4,35
Ryan,Anderson,4,60
Virgie,Robinson,2,33
Jessie,Watson,1,21
Jesse,Sharp,4,56
Lois,Palmer,0,28
Dustin,Todd,0,59
Hunter,Neal,3,18
Cecelia,Perez,4,37
Gerald,Brown,4,25
Earl,Young,1,25
Josie,Fisher,0,24
Sarah,Franklin,4,24
Sallie,Carter,2,58
Brent,Estrada,2,59
Leona,Bailey,2,54
Louise,Singleton,0,20
Seth,Snyder,3,22
Jim,Young,2,26
Leon,Yates,4,33
Cora,Webb,1,48
Jose,Murray,0,35
Gavin,Hunter,4,27
Ellen,Gregory,2,23
Addie,Graham,0,58
Derek,Jefferson,2,42
Tommy,Buchanan,1,34
Scott,Norris,1,27
Susan,Elliott,3,22
Nancy,Wong,4,54
Pearl,Kennedy,1,51
Pauline,Higgins,1,37
Nellie,Gregory,2,52
Annie,Garcia,2,45
Minnie,Garner,4,19
Steven,Colon,2,23
Myrtie,Gibson,0,26
Adeline,Sanchez,0,56
Grace,Ford,3,55
Francis,McDaniel,0,49
Matthew,Christensen,4,26
Eliza,Erickson,0,47
Arthur,Thompson,1,56
Luis,Adkins,1,45
Don,Nguyen,0,54
Stanley,Todd,3,56
Billy,Willis,0,28
Sarah,Obrien,3,19
Nina,Flowers,2,22
Luke,Fowler,4,33
Bess,Bowman,0,31
Daniel,Floyd,3,57
Manuel,Joseph,2,44
Corey,Mendez,1,41
Lura,Cooper,2,50
Douglas,Parks,4,57
Adele,Maxwell,3,36
Andrew,Fletcher,4,49
Howard,Davidson,1,32
Blake,Allen,1,38
Melvin,Dawson,4,19
Luke,Steele,3,48
Bertha,Gregory,1,50
Vincent,King,0,52
Lois,Cruz,2,27
Myrtie,Morton,1,19
Bruce,Roberts,1,55
Theresa,Simpson,2,43
Clarence,Thomas,4,35
Matilda,Pratt,3,26
Dora,Howard,2,56
Edward,Ross,3,41
Vera,Clarke,1,53
Helen,Lewis,0,39
Edward,Harrington,2,57
Clifford,Mitchell,2,53
Tyler,Harrison,4,29
Emilie,McDaniel,1,65
Walter,Robertson,0,64
Madge,Simmons,1,29
Alex,Spencer,3,38
Ronald,James,1,39
Luella,Clarke,1,22
Martin,Young,4,46
Tony,Adkins,4,46
Logan,Stanley,2,59
Jeanette,Bennett,2,61
Leonard,Roy,1,44
Susan,Herrera,2,27
Dominic,Cobb,2,47
Carl,Hayes,3,47
Adrian,Rice,1,61
Julia,Gibson,0,42
Duane,Joseph,4,40
Edna,Sherman,1,32
Ethan,Oliver,4,24
Effie,Blair,2,26
Ruby,Mendoza,2,20
Ruby,Martinez,3,23
Leonard,Daniel,2,37
Brandon,Rice,2,47
Matthew,Smith,4,47
Christina,Franklin,4,37
Kathryn,Banks,1,52
Nelle,Jefferson,4,54
Aaron,Nunez,0,28
Ralph,Edwards,2,39
Louise,Parker,1,52
Erik,Pena,3,34
Abbie,Haynes,0,29
Joel,Henderson,1,43
Bertie,Christensen,1,46
Emma,Hale,2,53
Cody,Henry,4,47
Ralph,Lambert,4,64
Helena,Powell,4,23
Chester,Hoffman,2,35
Barry,Payne,1,48
Marvin,Maldonado,0,18
Lottie,Graves,0,60
Mayme,Greene,0,41
Helen,Welch,1,45
Max,Schneider,1,27
Irene,Maxwell,4,47
Keith,Castro,1,39
Bess,Jones,2,28
Wayne,Todd,4,49
Virginia,Burke,4,64
Bill,Leonard,1,50
Bertha,Doyle,1,28
Richard,Little,2,59
Lucy,Bowman,0,43
Benjamin,Harris,2,41
Randy,Norton,3,60
Isaac,Abbott,3,34
Kathryn,Obrien,4,31
Lawrence,Ferguson,4,58
Steven,Pittman,4,55
Maggie,Hernandez,3,40
Lola,Wilson,2,22
Lewis,Walters,0,62
Sarah,Ruiz,3,50
Sadie,Lane,0,24
Marc,Obrien,4,35
Christina,Ortega,3,60
Russell,Barker,2,45
Cameron,Oliver,2,43
Lilly,Gregory,0,43
Bryan,Waters,2,19
Lester,Copeland,1,61
Garrett,Lynch,3,49
Eliza,Lee,2,43
Annie,Carpenter,1,45
Catherine,McLaughlin,4,22
Lenora,Parsons,1,58
Adeline,Vega,1,32
Lida,Caldwell,0,18
Marian,Hines,4,63
Randall,Patterson,4,27
Amy,Delgado,0,34
Betty,Garrett,4,53
Harriett,Brooks,4,44
Violet,Stokes,0,52
Maude,McCormick,3,37
Rosalie,Fowler,4,60
Hallie,Hawkins,1,19
Georgia,Foster,0,48
Laura,Love,3,31
Josephine,Morales,2,57
Jeffery,Higgins,3,65
Roy,Richards,1,41
Ora,Sanders,4,45
Viola,Parker,2,39
Trevor,Nichols,3,27
Owen,Barton,1,54
Owen,Powell,3,36
Olga,Simmons,0,41
Etta,White,2,35
Vera,Marsh,3,33
Martin,Townsend,1,58
Jackson,Stone,1,36
Adam,Gross,2,25
Ronald,Brewer,3,38
Katharine,Greer,2,20
Lily,Gregory,2,34
Blanche,Herrera,0,42
Darrell,Harper,1,51
Patrick,West,0,57
Jennie,Bishop,0,51
Jay,Kim,0,64
Adelaide,Sharp,2,23
Luella,McCormick,2,50
Juan,Cunningham,1,31
Eula,Baldwin,3,23
Austin,Turner,2,62
Kevin,Butler,0,30
Ola,Jenkins,3,23
Frances,Lynch,4,23
Randy,Burton,4,65
Lenora,Ruiz,2,33
Lucille,James,3,63
Eula,Ramirez,1,19
Richard,Kennedy,2,24
Donald,Mitchell,3,52
Scott,Russell,4,47
Raymond,Pierce,2,44
Bertie,Floyd,1,51
Peter,Shaw,1,63
Billy,Dunn,1,61
Aaron,Jones,1,65
Maggie,Stokes,0,41
Herbert,Park,4,20
Dollie,Drake,3,36
Norman,McLaughlin,0,31
Rhoda,Bowen,0,60
Michael,Stephens,2,42
Barbara,Armstrong,0,34
Alex,Cox,4,27
Amy,Reese,3,32
Cody,Smith,3,50
Blanche,Herrera,4,53
Curtis,Cohen,3,57
Bertha,Jordan,4,54
Mark,Schwartz,3,52
Caroline,Ford,4,63
Cora,Nash,0,38
Emily,Edwards,1,49
Travis,Pittman,4,60
Beatrice,Wise,3,37
Ethel,Lynch,0,28
Sophie,Murray,2,47
Aiden,Sims,2,46
Dollie,Baker,3,59
Charlotte,Wallace,2,55
Sophie,Thornton,4,40
Lulu,Walton,1,47
Bess,Hunter,2,46
Christina,Marshall,4,32
Mabelle,Marsh,4,45
Eleanor,Webb,1,59
Christine,Holmes,2,57
Russell,Delgado,0,35
Jon,Snyder,0,33
Rachel,Robertson,3,63
Millie,Cooper,0,57
Arthur,Parsons,1,21
Ricardo,Griffin,0,42
Russell,Perry,1,22
Lora,Parker,2,42
Brett,Estrada,0,42
Eric,Sullivan,1,42
Brent,Massey,2,23
Gordon,Pope,1,23
Cody,Todd,3,18
Lucille,Blake,3,27
Anthony,Peters,2,31
Sue,Graham,0,40
Edward,Mack,3,45
Nettie,Shaw,3,29
Abbie,Sharp,4,53
Roxie,Waters,2,43
Etta,Glover,4,27
Lenora,Barrett,1,51
Ricardo,Jacobs,4,46
Wesley,Houston,0,23
Jason,Cain,2,65
Eliza,George,2,37
Mike,McDonald,0,35
Estelle,Lawrence,4,28
David,Fletcher,3,29
Rosie,Freeman,4,29
Shawn,Gardner,1,48
Lois,Jefferson,3,49
Evan,Davis,3,30
Lura,Barker,3,57
Ronald,Casey,1,25
Harvey,Cruz,3,33
Mark,Castillo,4,28
Augusta,Rivera,0,28
Marion,Butler,0,58
Ruby,McKenzie,0,27
Ian,Peters,1,63
Bruce,Cooper,4,27
Mark,Watson,1,51
Olga,Holmes,3,51
Hettie,Moody,2,60
Logan,Hart,0,46
Luis,Banks,4,59
Allie,Coleman,4,41
Josephine,Castillo,3,30
Erik,Ruiz,2,58
Calvin,Carpenter,2,55
Nell,Tran,3,52
Effie,McDonald,2,60
Tom,Conner,2,43
Jose,Schultz,2,62
Rhoda,Davis,1,29
Joseph,Gross,0,23
Joseph,Carlson,3,61
Mitchell,Thornton,3,42
Ernest,Davis,3,40
Loretta,Newton,3,52
Effie,Allison,2,44
Raymond,Romero,1,39
Rena,Johnston,0,35
Ronald,Banks,2,40
Cora,Dennis,1,38
Claudia,Morton,2,58
David,Huff,2,58
Logan,Adams,2,63
Kathryn,Hoffman,4,19
Manuel,Fletcher,1,54
Antonio,Wilkerson,0,46
Cordelia,Alvarez,2,36
Leonard,Fletcher,0,29
Chase,Alvarado,4,56
Isabel,Walker,4,38
Nannie,Barber,0,63
Floyd,Fox,3,42
Stella,Robinson,1,60
Florence,Hall,0,24
Ann,Aguilar,1,60
Zachary,Bridges,3,20
Sadie,Howard,2,49
Marian,Watson,0,46
Vernon,Rodgers,0,28
Bertha,Mack,4,43
Mathilda,Reeves,2,38
Nelle,Potter,4,23
Katharine,Bush,4,27
Betty,Turner,3,43
Rose,Ingram,3,38
Billy,Willis,4,23
Edwin,Munoz,4,23
Barry,Waters,2,44
Jackson,Dean,2,20
Teresa,Fitzgerald,1,48
Owen,Lyons,1,59
Dora,Ramos,0,27
Cody,Tucker,2,43
Mike,Shaw,1,45
Rose,Payne,0,57
Elizabeth,Ingram,4,60
Darrell,Singleton,2,40
Mark,Cunningham,1,62
Bettie,Banks,0,33
Isabelle,Quinn,3,38
Clarence,Perez,0,44
Adam,Murphy,0,39
Nathaniel,McBride,0,35
Rosetta,Kelly,3,21
Philip,Simpson,3,27
Jorge,McKinney,0,29
Micheal,Woods,0,59
Maggie,Lindsey,4,42
Christine,Gonzales,2,44
Harold,Mendoza,0,20
Loretta,Hill,1,20
Lina,Munoz,3,56
Nathaniel,Strickland,4,32
Albert,Ramsey,0,22
Georgia,Richards,3,37
Justin,Sullivan,0,53
Agnes,McKinney,1,43
Fred,Hopkins,3,33
Earl,Nunez,2,35
Franklin,Willis,4,43
Ryan,Howell,2,51
Marvin,White,1,51
Mike,Baldwin,4,62
Jeanette,Franklin,0,24
Elva,Brooks,4,31
Estelle,Watkins,3,22
Frederick,McDonald,1,43
Rosetta,Gill,4,42
Effie,Dean,0,58
Ellen,Cummings,4,30
Winnie,Larson,1,60
Daisy,Gross,3,59
Maud,Mathis,4,47
Ian,Zimmerman,0,51
Barbara,Lynch,2,38
Carl,Harris,3,32
Susan,Ward,3,41
Isabelle,Rose,1,59
Isaac,McDonald,3,33
Dora,Rivera,4,28
Gordon,Alvarado,3,47
Rosetta,Garrett,3,43
John,Watson,1,48
Ivan,McCoy,3,29
Jeanette,Hudson,1,64
Zachary,Butler,3,44
Inez,Graham,2,58
Ida,Black,3,59
Myrtie,Kennedy,1,21
Helena,Vaughn,4,32
Celia,Schmidt,0,63
Hester,Barrett,4,52
Jorge,Caldwell,4,45
